STU_ID,P1TYPEPS,P1HIDEG2,S2TYPEPS2013,S3REPUTATION,X1PAR2EDU,X3TCREDAPIB,X1MOMEDU,X2PAR2EDU,X3TCREDAPMTH,X1DADEDU,P1HIDEG1,X3TAGPAWGT,X1PAR1EDU,S2FR4Y,X1SESQ5,X1SESQ5_U,X1PAREDU,X2DADEDU,X3THIMATH,X3TCREDGEN,X2MOMEDU,X2X1TXMSCR,X3WORK,X3THILANG,X2SESQ5_U,X3CLGANDWORK,X2TXMTH1,S2FR2YPUB,S3WORK,X2PAREDU,X3T1CREDCALC,X3THISCI,X2TXMTSCOR,X2TXMTH,X2REQLEVEL,X2TXMTH4,X2TXMSCR,X2TXMTH2,X1TXMSCR,S3CLGAPPNUM,X2TXMTH5,X2SESQ5,S3SOCIALLIFE,S2ANYAP,X1TXMTSCOR,S2PSATNUM,S3FOCUS,X3TCREDAPSS,X2PAR1EDU,X1TXMPROF4,X2TXMTH3,A2HIGHERED,X3TCREDAPENG,X3THIPHY,X3TCREDAPSCI,X2TXMPROF5,P1INCOMECAT,A1UNPREP,X2TXMPROF6,X1PAR2OCC2,X1FAMINCOME,S3CHOICEAPPCNTRL,A2PRNTINV,X3TCREDADV,S3CLGCNTRL,N1INVOLVEMNT,X3TGPAWGT,X3T1CREDPHYS,X2TXMPROF4,X3TCREDLANG,C2PCTAP,S2FRCLGEXAM,S2CANTAFFORD,S1PSAT,X1TXMPROF5,S2DEGREE2013,X1TXMPROF3,S2IMPACTIVITY,S2SUREBA,M1INVOLVEMNT,X3TCREDHON,X1TXMQUINT,undermatched
10603,3,5,3,1,5,7.0,4,6,1.0,5,4,4.5,4,3,5,5,5,6,12,10.5,5,67.7248,2,8,5,2,2.2216,1,2,6,1,1,64.7735,2.2216,4,2.2216,93.0099,2.2216,49.223,5,2.2216,5,2,1,58.2733,1,1,4.0,5,0.2534,2.2216,60,2.0,1,0.0,0.8895,9,1,0.1296,11,9,2,2,9.0,2,3,4.5,1,0.9436,3.0,43,3,3,1,0.0899,3,0.8537,1,1,4,10.0,4,0
10611,2,4,2,-8,4,0.0,4,5,0.0,4,4,4.0,4,5,5,5,4,5,5,16.0,5,71.3318,-8,3,5,-8,1.8014,5,-8,5,0,1,64.0939,2.1446,4,2.6767,91.8282,1.7568,51.8023,-8,1.7593,5,-8,2,60.5107,2,-8,0.0,5,0.3855,2.7288,-8,0.0,0,0.0,0.8459,8,-9,0.1084,31,8,-8,-8,0.0,-8,-8,4.0,0,0.9295,2.0,-6,5,3,2,0.1163,2,0.9313,2,1,-9,0.0,5,0
10612,3,3,3,1,3,5.0,3,4,1.0,0,3,4.0,3,3,5,5,3,0,13,14.0,4,78.4048,3,0,4,5,1.7592,5,3,4,1,5,60.6953,1.7592,5,1.7592,85.359,1.7592,56.7645,1,1.7592,5,1,1,64.8807,1,1,3.0,4,0.7037,1.7592,70,0.0,1,1.0,0.4739,7,2,0.0497,29,7,1,3,5.5,1,4,4.0,0,0.8053,1.5,20,4,4,3,0.2215,3,0.9875,2,1,3,0.5,5,0
10617,-8,-8,4,1,-8,0.0,-8,4,0.0,-8,-8,3.5,-8,5,4,4,-8,4,9,29.0,5,57.0929,2,1,5,2,-0.7177,5,2,5,0,1,38.8538,-0.7177,4,-0.7177,41.658,-0.7177,41.644,1,-0.7177,5,3,2,51.9333,2,1,0.0,5,0.0882,-0.7177,60,0.0,0,0.0,0.0325,-8,3,0.0161,-8,-8,1,2,0.5,1,3,4.0,0,0.03,1.0,-7,4,3,3,0.058,4,0.4131,2,2,3,1.0,3,1
10655,3,4,3,1,4,2.0,4,5,0.0,4,4,4.5,4,4,5,5,4,5,12,5.5,5,84.077,1,3,5,1,2.4225,0,1,5,1,5,66.5443,2.4225,4,2.4225,95.9201,2.4225,60.4835,1,2.4225,5,2,1,68.2583,2,1,1.0,5,0.8728,2.4225,85,0.0,5,1.0,0.9574,13,2,0.2079,13,13,1,1,11.5,1,1,4.5,1,0.9691,2.0,35,4,3,1,0.3795,4,0.997,2,1,2,0.0,5,0
10723,3,4,3,2,4,1.0,3,5,0.0,4,-9,4.0,3,3,5,5,4,5,12,21.5,5,61.5445,3,1,5,5,1.3518,1,3,5,1,1,57.1032,1.3518,4,1.3518,78.2455,1.3518,44.8366,5,1.3518,5,2,1,54.5382,1,1,1.0,5,0.1284,1.3518,80,0.0,1,0.0,0.151,7,2,0.0287,11,7,1,3,2.0,1,-8,4.0,1,0.5482,1.0,25,4,4,3,0.0663,3,0.6155,1,1,-8,0.0,4,0
10728,3,4,3,1,4,5.0,3,-7,1.0,4,3,4.5,3,3,4,4,4,0,11,16.0,6,79.0621,1,6,5,1,2.3042,5,1,6,0,1,65.5015,2.3042,4,2.3042,94.2334,2.3042,57.2103,4,2.3042,4,2,1,65.2788,3,1,2.0,6,0.7291,2.3042,95,2.0,0,0.0,0.9244,-9,3,0.1574,17,3,2,3,5.0,2,3,4.5,0,0.9558,3.0,55,4,3,1,0.2362,4,0.9894,1,2,-8,11.0,5,0
10737,3,4,3,1,4,7.0,2,5,1.0,4,2,4.5,2,3,5,5,4,5,13,15.5,2,80.2882,2,6,3,2,1.9692,5,2,5,1,5,62.5471,1.9692,4,1.9692,88.9864,1.9692,58.0319,5,1.9692,4,2,1,66.0161,2,1,2.0,2,0.7723,1.9692,92,2.0,1,1.0,0.702,7,-9,0.0739,11,7,2,-4,9.0,2,-8,4.5,1,0.8857,2.0,25,4,3,1,0.2662,3,0.9922,1,1,-8,5.0,5,0
10742,2,-7,3,2,-7,0.0,0,2,0.0,2,2,4.5,2,3,2,2,2,2,12,15.5,0,60.4141,1,5,1,1,2.093,0,1,2,1,1,63.6392,2.093,4,2.093,91.0148,2.093,44.0348,2,2.093,1,3,2,53.8705,1,1,0.0,2,0.1155,2.093,62,0.0,0,0.0,0.8101,3,3,0.0965,-7,3,1,2,0.0,1,2,4.5,0,0.9185,3.0,-7,2,2,3,0.0638,4,0.5631,2,2,3,10.0,4,0
10774,-8,-8,3,1,-8,3.0,-8,2,0.0,-8,-8,4.5,-8,3,-8,-8,-8,6,11,14.5,2,-9.0,2,11,4,2,1.7814,1,2,6,0,1,61.3086,1.8287,4,1.5294,86.5786,2.2702,-8.0,5,3.287,4,1,1,-8.0,1,1,0.0,6,-8.0,0.2757,90,2.0,1,0.0,0.5517,-8,2,0.0562,-8,-8,1,3,4.0,1,-8,4.5,1,0.8358,4.0,70,4,4,-8,-8.0,3,-8.0,2,1,1,6.0,-8,0
10789,4,3,3,1,3,6.0,2,4,0.0,3,2,4.5,2,3,4,3,3,4,11,9.0,3,72.5089,2,7,4,2,2.1262,1,2,4,0,5,63.9319,2.1262,4,2.1262,91.5405,2.1262,52.6418,1,2.1262,4,2,1,61.2439,1,1,2.0,3,0.4375,2.1262,0,2.0,0,2.0,0.8338,5,3,0.104,33,5,2,-7,6.0,2,-9,4.5,0,0.9258,2.0,-6,2,2,1,0.1281,2,0.9475,1,1,-9,10.0,5,1
10796,3,7,3,1,7,10.0,4,7,1.0,7,4,4.5,4,4,5,5,7,7,13,10.5,5,84.0526,2,11,5,2,2.6537,0,2,7,1,5,68.5839,2.6537,5,2.6537,99.0497,2.6537,60.4682,14,2.6537,5,2,1,68.244,3,1,3.0,5,0.8723,2.6537,99,2.0,5,3.0,0.9871,4,1,0.3468,13,4,2,1,9.5,1,1,4.5,1,0.9852,2.5,50,4,3,1,0.3787,3,0.997,1,1,-8,6.0,5,0
10811,3,3,3,1,3,4.0,3,4,1.0,3,3,4.5,3,3,3,3,3,0,13,7.5,4,68.9619,1,7,4,1,2.07,1,1,4,1,1,63.4365,2.07,5,2.07,90.646,2.07,50.1074,2,2.07,4,3,1,59.0378,1,1,2.0,4,0.2934,2.07,-9,1.0,1,0.0,0.7923,7,3,0.0917,51,7,2,4,2.0,2,-8,4.5,1,0.9131,4.0,30,4,3,1,0.0975,4,0.8856,1,2,3,11.5,5,0
10821,3,7,3,1,7,2.0,7,-7,1.0,7,7,4.0,7,3,5,5,7,7,13,28.5,0,82.6073,3,9,5,5,2.5872,5,3,7,1,1,67.9967,2.5872,5,2.5872,98.1678,2.5872,59.5483,5,2.5872,5,3,2,67.3933,1,1,0.0,7,0.8395,2.5872,97,1.0,1,0.0,0.9817,13,2,0.3015,29,13,1,1,2.0,1,1,4.0,1,0.9816,4.0,33,4,3,3,0.3319,3,0.9956,1,1,-8,3.0,5,0
10824,3,7,3,-8,7,3.5,2,2,0.0,7,2,4.0,2,3,5,5,7,0,11,17.5,2,63.9624,-8,3,3,-8,1.0177,5,-8,2,0,5,54.1569,1.0177,4,1.0177,72.6239,1.0177,46.5472,-8,1.0177,3,-8,1,55.9815,1,-8,1.5,2,0.1645,1.0177,60,1.0,1,1.0,0.0674,6,4,0.0221,29,6,-8,4,3.5,-8,3,4.0,1,0.3006,2.0,60,4,3,1,0.0733,3,0.7218,2,2,4,3.0,4,0
10831,3,7,3,1,7,3.0,7,7,0.5,7,7,4.5,7,4,5,5,7,7,11,12.0,7,75.0076,1,0,5,1,1.2539,5,1,7,0,2,56.2399,1.2539,5,1.2539,76.5826,1.2539,54.4108,5,1.2539,5,3,1,62.7961,1,8,1.5,7,0.5542,1.2539,83,0.5,1,0.0,0.1151,13,3,0.0262,17,13,-1,2,3.5,2,-8,4.0,0,0.4728,2.0,-9,4,4,1,0.16,3,0.971,2,1,-8,2.5,5,0
10865,2,3,2,1,3,0.0,4,4,0.0,3,4,3.5,4,1,5,5,4,4,6,24.0,5,32.0467,3,0,5,1,-1.5017,1,3,5,0,1,31.9395,-1.5017,3,-1.5017,31.2414,-1.5017,21.5088,1,-1.5017,5,4,2,35.9824,1,8,0.0,5,0.0391,-1.5017,65,0.0,1,0.0,0.0323,4,-9,0.0159,17,4,1,3,0.0,1,3,4.0,0,0.027,0.0,30,2,1,1,0.0467,2,0.0354,2,-9,4,0.0,1,0
10882,3,-7,3,1,-7,2.0,0,2,1.0,1,1,4.5,1,4,1,1,1,2,13,20.5,0,51.515,1,8,2,1,1.5418,0,1,2,1,3,58.7785,1.5418,5,1.5418,81.5304,1.5418,37.42,1,1.5418,2,3,2,48.7967,2,8,0.0,1,0.0636,1.5418,71,1.0,1,0.0,0.2645,2,-9,0.0358,-7,2,2,3,2.0,2,-9,4.5,1,0.6836,7.0,20,4,3,1,0.0525,3,0.223,1,1,-8,9.0,3,0
10890,3,2,3,1,2,8.0,2,2,0.0,2,2,4.5,2,3,3,3,2,2,11,15.5,2,77.1417,1,6,2,1,2.0385,0,1,2,0,5,63.1588,2.0385,4,2.0385,90.1352,2.0385,55.8983,8,2.0385,3,2,1,64.1106,2,1,5.0,2,0.6512,2.0385,75,2.0,5,1.0,0.7663,7,-9,0.0856,49,7,2,3,8.0,2,-8,4.5,1,0.9052,2.0,25,3,4,1,0.1959,3,0.9829,1,1,-8,7.0,5,0
10909,3,4,3,1,4,8.0,4,5,1.0,4,4,4.5,4,3,3,4,4,5,13,9.0,5,94.8497,2,5,5,2,3.4432,1,2,5,1,5,75.5452,3.4432,5,3.4432,108.549,3.4432,66.7318,9,3.4432,5,3,1,75.1133,2,1,2.0,5,0.9834,3.4432,80,2.0,5,3.0,0.9998,1,2,0.8822,-7,1,2,1,9.0,1,-8,4.5,1,0.999,3.0,65,4,4,1,0.8049,3,0.9998,1,1,2,7.0,5,0
10911,-8,-8,-8,-8,-8,0.0,-8,-8,0.0,-8,-8,4.0,-8,-8,5,5,-8,-8,11,25.5,-8,-8.0,-8,5,-8,-8,-8.0,-8,-8,-8,0,1,-8.0,-8.0,-8,-8.0,-8.0,-8.0,36.4802,-8,-8.0,-8,-8,-8,48.1445,-8,-8,0.0,-8,0.0603,-8.0,98,0.0,0,0.0,-8.0,-8,2,-8.0,-8,-8,-8,2,0.0,-8,-8,4.0,0,-8.0,3.0,20,-8,-8,1,0.0517,-8,0.1946,-8,-8,1,2.0,3,0
10932,3,4,3,1,4,8.0,4,5,1.5,4,4,4.0,4,3,5,5,4,5,13,18.0,5,63.8502,2,5,5,2,2.2297,1,2,5,1,5,64.8443,2.2297,5,2.2297,93.1307,2.2297,46.4677,3,2.2297,5,2,1,55.914,3,1,3.0,5,0.1626,2.2297,50,1.0,5,2.5,0.8934,13,3,0.132,11,13,1,-4,8.5,1,2,4.0,1,0.9449,2.0,55,3,4,1,0.0729,3,0.7172,2,1,3,1.5,4,0
10952,3,3,3,1,3,4.0,3,4,0.0,5,5,4.5,5,3,5,5,5,6,12,9.0,4,73.0655,2,6,5,2,0.3959,5,2,6,1,5,48.6735,0.3959,4,0.3959,62.0871,0.3959,53.0377,6,0.3959,5,2,1,61.5904,3,1,2.5,6,0.463,0.3959,92,0.0,1,1.5,0.0368,8,2,0.0176,11,8,1,2,4.5,1,2,4.5,1,0.0768,3.0,20,3,4,3,0.1344,3,0.9539,2,1,2,13.0,5,0
10955,3,2,3,1,2,0.0,0,2,0.0,0,2,4.0,2,3,2,2,2,4,12,32.0,2,88.5198,2,7,3,1,2.8633,5,2,4,1,1,70.4318,2.8633,5,2.8633,101.744,2.8633,63.2029,8,2.8633,3,3,2,70.9054,2,8,0.0,4,0.9404,2.8633,100,0.0,1,0.0,0.9958,3,1,0.5085,47,3,2,1,1.0,1,1,4.0,0,0.9925,4.0,60,4,3,3,0.5477,3,0.999,2,1,1,0.0,5,0
10957,3,-7,3,2,-7,6.0,2,-7,1.0,0,2,4.0,2,3,1,1,2,0,13,13.5,2,80.6714,1,0,1,1,2.0537,1,1,2,1,5,63.2925,2.0537,4,2.0537,90.382,2.0537,58.286,5,2.0537,1,2,1,66.2451,1,1,2.0,2,0.7847,2.0537,-9,1.0,1,2.0,0.7791,2,4,0.0885,-7,2,1,3,6.5,2,3,4.0,0,0.9091,3.0,20,4,4,2,0.2762,3,0.9929,2,1,3,0.0,5,0
10971,3,2,3,1,2,0.0,4,2,0.0,2,4,4.0,4,3,4,4,4,2,12,31.0,5,58.2845,2,5,4,2,2.0117,1,2,5,0,1,62.9225,2.0117,4,2.0117,89.6952,2.0117,42.51,5,2.0117,4,3,2,52.6237,1,1,0.0,5,0.0965,2.0117,80,0.0,1,0.0,0.7425,6,2,0.0808,49,6,2,1,0.0,1,2,4.0,1,0.898,3.0,-7,4,3,-9,0.0598,3,0.4651,2,1,2,0.0,4,0
10984,3,5,3,1,5,10.0,4,6,1.0,5,4,4.5,4,3,5,5,5,6,13,4.5,5,70.1628,2,11,5,2,2.1622,5,2,6,1,1,64.2492,2.1622,5,2.1622,92.1017,2.1622,50.9665,6,2.1622,5,2,1,59.7832,3,1,5.0,5,0.3377,2.1622,98,2.0,1,0.0,0.8569,11,-9,0.1129,11,11,2,-4,17.0,2,-8,4.5,1,0.933,2.0,90,4,4,1,0.1063,3,0.9111,1,1,-8,3.0,5,0
11001,3,2,3,1,2,2.0,3,2,1.0,2,3,4.0,3,3,3,3,3,2,13,20.0,4,67.8359,3,3,3,5,2.3411,5,3,4,1,2,65.8269,2.3411,4,2.3411,94.7674,2.3411,49.3023,3,2.3411,3,1,1,58.3417,2,1,0.0,4,0.2567,2.3411,90,1.0,0,0.0,0.9366,5,2,0.1717,43,5,1,2,4.0,1,2,4.0,0,0.9604,2.0,35,3,2,1,0.0905,3,0.8568,2,2,-8,4.0,4,0
11013,-8,-8,3,1,-8,2.0,-8,2,0.0,-8,-8,4.5,-8,3,-8,-8,-8,0,8,17.0,2,-9.0,2,4,3,2,2.0465,1,2,2,0,1,63.2292,2.0465,4,2.0465,90.2654,2.0465,-8.0,4,2.0465,3,1,2,-8.0,0,1,2.0,2,-8.0,2.0465,70,0.0,0,0.0,0.7731,-8,2,0.0871,-8,-8,1,2,4.0,1,3,4.5,0,0.9073,2.0,25,3,3,-8,-8.0,4,-8.0,2,2,3,12.0,-8,0
11019,3,4,3,1,4,2.0,4,5,1.0,4,4,4.0,4,3,5,5,4,5,13,29.5,5,56.1025,2,6,5,2,-0.3884,5,2,5,1,2,41.7577,-0.3884,4,-0.3884,47.6965,-0.3884,40.9153,1,-0.3884,5,2,1,51.3642,1,1,0.0,5,0.0823,-0.3884,75,1.0,1,0.0,0.0328,3,2,0.0163,11,3,1,2,1.0,1,1,4.0,1,0.0337,3.0,-8,4,4,1,0.0568,4,0.3725,2,2,-8,0.0,3,0
11044,-8,-8,3,-4,-8,5.5,-8,7,1.0,-8,-8,4.0,-8,3,-8,-8,-8,7,13,15.0,6,-9.0,2,7,5,2,3.4829,1,2,7,1,5,75.896,3.4829,5,3.4829,108.955,3.4829,-8.0,-4,3.4829,5,-4,1,-8.0,2,1,2.0,6,-8.0,3.4829,100,0.5,3,2.0,0.9999,-8,1,0.8965,-8,-8,-4,-7,7.5,2,-8,4.0,1,0.9991,3.0,-6,4,4,-8,-8.0,3,-8.0,1,1,-8,0.0,-8,0
11049,-8,-8,3,-8,-8,0.0,-8,5,0.0,-8,-8,4.0,-8,3,4,4,-8,5,12,31.5,4,60.7113,-8,7,5,-8,1.2618,1,-8,5,1,1,56.3097,1.2618,4,1.2618,76.7164,1.2618,44.2459,-8,1.2618,5,-8,2,54.0456,1,-8,0.0,4,0.1187,1.2618,95,0.0,1,0.0,0.1176,-8,2,0.0264,-8,-8,-8,1,0.0,-8,1,4.0,1,0.4789,3.0,70,3,4,2,0.0644,3,0.5769,1,1,1,1.5,4,0
11052,-8,-8,3,1,-8,0.0,-8,-7,0.0,-8,-8,4.0,-8,3,3,3,-8,0,11,24.5,2,70.419,2,4,2,2,2.3226,1,2,2,0,2,65.6634,2.3226,4,2.3226,94.5001,2.3226,51.1498,1,2.3226,2,1,2,59.9426,0,1,0.0,2,0.3478,2.3226,76,0.0,1,0.0,0.9307,-8,3,0.1643,-8,-8,1,2,3.0,1,2,4.0,1,0.9582,2.0,5,1,3,2,0.1084,2,0.9159,2,2,1,0.0,5,1
11059,3,2,3,1,2,0.0,2,2,0.0,2,2,4.0,2,3,3,3,2,2,6,28.0,2,55.9716,1,1,2,1,1.3,1,1,2,0,2,56.6462,1.3,4,1.3,77.363,1.3,40.8182,3,1.3,2,2,2,51.2894,1,1,0.0,2,0.0816,1.3,60,0.0,0,0.0,0.1304,4,3,0.0273,55,4,1,3,0.0,1,3,4.0,0,0.5084,1.0,-7,3,2,3,0.0566,3,0.3673,2,1,3,0.0,3,1
11061,-8,-8,3,-8,-8,3.0,-8,-7,0.0,-8,-8,4.5,-8,4,5,5,-8,0,9,11.0,5,55.7992,-8,12,4,-8,0.7143,0,-8,5,0,1,51.4811,0.7143,5,0.7143,67.5497,0.7143,40.6903,-8,0.7143,4,-8,2,51.191,2,-8,1.0,5,0.0806,0.7143,98,1.0,1,0.0,0.0447,-8,1,0.0192,-8,-8,-8,1,9.0,-8,1,4.0,1,0.1495,4.0,75,4,4,1,0.0564,3,0.3605,1,1,1,6.0,3,0
11062,3,4,3,-4,4,0.0,2,5,0.0,4,2,4.0,2,3,3,4,4,5,12,21.5,3,72.1234,2,2,4,2,1.5141,5,2,5,0,1,58.5343,1.5141,4,1.5141,81.0465,1.5141,52.3672,-4,1.5141,3,-4,1,61.0038,1,1,0.0,3,0.4201,1.5141,78,0.0,1,0.0,0.2437,4,-9,0.0345,11,4,-4,3,1.0,1,-8,4.0,1,0.6653,1.0,1,4,3,1,0.1241,3,0.9426,2,1,-8,4.5,5,0
11082,3,2,3,1,2,1.0,2,2,0.0,2,2,4.0,2,3,4,5,2,2,7,27.5,2,77.0498,2,7,3,2,2.1168,1,2,2,0,2,63.8486,2.1168,4,2.1168,91.3917,2.1168,55.8349,1,2.1168,2,1,1,64.0543,0,1,0.0,2,0.6472,2.1168,75,1.0,1,0.0,0.8273,5,3,0.1018,11,5,1,2,2.0,1,3,4.0,1,0.9237,4.0,40,3,4,1,0.1942,3,0.9825,2,1,2,0.0,5,0
11085,4,4,3,1,4,10.0,3,-7,2.0,4,3,4.5,3,3,5,5,4,0,13,11.5,4,83.9639,3,11,4,5,3.5265,5,3,4,1,5,76.2804,3.5265,5,3.5265,109.385,3.5265,60.4122,1,3.5265,4,2,1,68.1918,1,1,2.0,4,0.8705,3.5265,40,2.0,5,3.0,0.9999,9,2,0.9105,17,9,1,1,15.0,1,2,4.5,1,0.9992,4.0,65,4,3,0,0.3757,3,0.9969,2,1,3,0.0,5,0
11106,3,4,3,1,4,7.0,4,5,1.0,4,4,4.5,4,4,5,5,4,5,13,10.0,5,90.9587,3,7,5,5,3.3553,0,3,5,1,5,74.7701,3.3553,5,3.3553,107.61,3.3553,64.6294,6,3.3553,5,3,1,72.442,2,1,2.0,5,0.9624,3.3553,80,0.0,5,3.0,0.9997,6,3,0.8453,15,6,1,2,12.0,1,3,4.5,1,0.9986,3.0,-9,4,4,2,0.6499,3,0.9995,2,1,2,0.0,5,0
11114,3,7,3,1,7,2.0,4,7,1.0,7,4,4.5,4,4,5,5,7,7,13,12.0,5,75.9655,2,0,5,2,2.4163,0,2,7,1,5,66.4898,2.4163,4,2.4163,95.8337,2.4163,55.0818,7,2.4163,5,2,2,63.3879,1,1,0.0,5,0.5987,2.4163,98,0.0,0,1.0,0.9561,13,-9,0.2049,13,13,1,1,3.0,1,-8,4.5,0,0.9685,3.0,45,3,4,1,0.175,3,0.9771,2,1,-8,4.5,5,0
11130,3,2,3,1,2,9.0,2,2,1.0,2,2,4.5,2,4,4,4,2,2,13,15.0,2,85.6063,2,12,4,2,2.4244,0,2,2,1,5,66.5617,2.4244,4,2.4244,95.9477,2.4244,61.4368,5,2.4244,4,2,1,69.1586,3,1,2.0,2,0.9011,2.4244,100,2.0,5,3.0,0.9578,8,1,0.2089,49,8,1,1,9.0,1,1,4.5,1,0.9693,4.0,75,4,4,1,0.4336,3,0.998,2,1,1,6.0,5,0
11138,-8,-8,3,1,-8,8.0,-8,7,2.0,-8,-8,4.75,-8,4,5,5,-8,7,13,11.0,6,80.0816,1,4,5,1,2.6871,0,1,7,1,5,68.8779,2.6871,5,2.6871,99.4863,2.6871,57.8945,2,2.6871,5,2,1,65.8923,2,1,3.0,6,0.7654,2.6871,65,1.0,5,2.0,0.9892,-8,4,0.3708,-8,-8,2,-7,7.0,2,3,4.5,1,0.9867,2.0,-6,3,4,1,0.2609,3,0.9918,2,1,3,13.0,5,1
11143,-8,-8,3,1,-8,0.0,-8,2,0.0,-8,-8,4.75,-8,2,3,3,-8,2,5,0.0,2,57.2399,3,1,4,5,-0.0626,1,3,2,0,1,53.6057,0.9552,4,1.1068,71.582,1.4475,41.7515,1,0.7839,4,3,2,52.0181,1,1,0.0,2,0.0891,1.5005,-8,0.0,0,0.0,0.0604,-8,3,0.0213,-8,-8,1,-8,0.0,1,-8,4.75,0,0.2618,1.0,30,2,3,2,0.0583,3,0.4194,3,1,-8,7.0,3,0
11145,3,7,3,1,7,7.0,4,7,1.0,7,4,4.5,4,4,5,5,7,7,13,12.0,5,83.2916,2,8,5,2,2.7805,0,2,7,1,5,69.7013,2.7805,4,2.7805,100.693,2.7805,59.9862,10,2.7805,5,-9,1,67.7964,2,1,3.0,5,0.8558,2.7805,100,2.0,1,1.0,0.9934,7,-8,0.4421,25,7,2,1,7.0,1,-8,4.5,1,0.9902,3.0,70,4,3,1,0.3535,3,0.9963,2,1,1,6.0,5,0
11157,3,2,3,1,2,5.0,2,2,1.0,2,2,4.5,2,3,3,3,2,2,10,21.5,2,71.0232,1,7,3,1,1.2515,1,1,2,0,1,56.2186,1.2515,5,1.2515,76.5418,1.2515,51.5818,4,1.2515,3,3,1,60.3186,0,8,1.5,2,0.3725,1.2515,80,1.5,1,0.0,0.1144,3,-8,0.0261,11,3,1,2,4.5,2,-9,4.5,1,0.4709,3.0,20,4,2,1,0.1135,3,0.9264,2,1,2,3.5,5,1
11158,4,4,3,1,4,3.0,4,5,1.0,4,4,4.0,4,3,5,4,4,5,13,21.5,5,87.4738,2,5,4,2,2.412,3,2,5,1,1,66.4521,2.412,4,2.412,95.7738,2.412,62.5761,4,2.412,5,2,2,70.2704,2,1,1.0,5,0.9281,2.412,92,1.0,1,0.0,0.9551,5,2,0.2029,43,5,2,1,7.5,2,1,4.0,1,0.9681,3.0,40,4,3,1,0.5054,3,0.9987,2,1,1,0.0,5,0
11189,3,4,-8,-8,4,0.0,4,-8,0.0,4,4,4.0,4,-8,5,5,4,-8,5,6.0,-8,-8.0,-8,4,-8,-8,-8.0,-8,-8,-8,0,1,-8.0,-8.0,-8,-8.0,-8.0,-8.0,54.0317,-8,-8.0,-8,-8,-8,62.4626,-8,-8,0.0,-8,0.5288,-8.0,96,0.0,0,0.0,-8.0,5,-9,-8.0,11,5,-8,2,0.0,-8,2,4.0,0,-8.0,1.0,70,-8,-8,2,0.1523,-8,0.967,-8,-8,-9,1.0,5,0
11195,3,2,4,-8,2,1.0,2,2,0.0,2,2,4.0,2,3,3,3,2,2,6,17.0,2,68.3912,-8,8,2,-8,0.7856,1,-8,2,0,1,52.1101,0.7856,4,0.7856,68.7491,0.7856,49.6992,-8,0.7856,2,-8,1,58.6845,1,-8,0.0,2,0.2742,0.7856,45,1.0,0,0.0,0.048,4,2,0.0197,51,4,-8,3,3.0,-8,-8,4.0,0,0.1766,3.0,15,3,2,0,0.0939,4,0.8716,1,1,3,0.0,4,0
11204,4,-7,3,-8,-7,0.0,0,2,0.0,0,2,4.5,2,3,2,3,2,2,7,11.5,0,73.7998,-8,4,2,-8,2.5838,1,-8,2,0,1,67.9673,2.5838,4,2.5838,98.1233,2.5838,53.5585,-8,2.5838,2,-8,2,62.047,3,-8,0.0,2,0.4973,2.5838,40,0.0,1,0.0,0.9813,5,-9,0.2994,-7,5,-8,3,3.0,-8,-9,4.5,1,0.9814,2.0,-7,4,3,1,0.1433,3,0.9612,1,1,-8,13.5,5,0
11206,2,2,3,2,2,0.0,2,2,0.0,2,2,4.0,2,3,2,2,2,2,6,26.0,2,48.9963,1,7,3,1,1.4865,1,1,2,0,1,58.2907,1.4865,4,1.4865,80.5657,1.4865,35.425,2,1.4865,4,2,2,47.4244,1,1,0.0,2,0.0572,1.4865,92,0.0,1,0.0,0.2245,3,2,0.0334,37,3,2,2,0.0,1,1,4.0,1,0.6465,4.0,-7,4,3,0,0.051,2,0.1676,2,3,1,0.0,2,1
11216,2,2,3,1,2,0.0,2,-7,0.0,2,2,4.0,2,3,2,2,2,0,12,22.5,2,83.9752,3,8,2,5,1.1882,5,3,2,1,1,57.8879,1.4408,4,1.5998,79.774,1.1028,60.4194,2,1.1606,2,2,2,68.1984,1,1,0.0,2,0.8707,2.1527,78,0.0,1,0.0,0.196,4,3,0.0316,47,4,1,2,0.5,1,4,4.0,1,0.6143,4.0,-7,0,3,-9,0.3761,3,0.9969,2,1,3,2.0,5,1
11316,3,2,3,1,2,8.0,7,2,1.0,2,7,4.5,7,4,5,5,7,2,13,6.0,7,75.2212,2,6,5,2,2.8707,0,2,7,1,5,70.4971,2.8707,5,2.8707,101.837,2.8707,54.5608,4,2.8707,5,2,1,62.9283,3,1,4.0,7,0.5642,2.8707,70,2.0,1,1.0,0.996,7,2,0.5145,11,7,1,4,8.0,1,4,4.5,1,0.9927,3.0,30,4,3,1,0.1632,3,0.9725,2,1,3,13.0,5,0
11326,3,2,3,1,2,1.0,4,2,1.0,2,4,4.0,4,2,4,4,4,2,13,22.5,5,58.6296,1,8,4,1,2.1119,2,1,5,1,1,63.8058,2.1119,4,2.1119,91.3148,2.1119,42.7589,5,2.1119,4,1,2,52.8247,1,8,0.0,5,0.0992,2.1119,60,0.0,0,0.0,0.8239,6,4,0.1007,51,6,2,4,1.0,2,3,4.0,0,0.9227,3.0,25,4,2,2,0.0604,3,0.4807,2,1,2,8.0,4,0
